"site","date_time","ampl_mean"
"B212","20230507_125400",0.00628513490229625
"B212","20230507_130000",0.0033593771854999
"B212","20230507_130600",0.0035973050937126
"B212","20230507_131200",0.00462035262285144
"B212","20230507_131800",0.00494007160855284
"B212","20230507_132400",0.00361306511657904
"B212","20230507_133000",0.00369650719060661
"B212","20230507_133600",0.0032411050053448
"B212","20230507_134200",0.00816505858594707
"B212","20230507_134800",0.00337320940406472
"B212","20230507_135400",0.00348549467103841
"B212","20230507_140000",0.00348947806612256
"B212","20230507_140600",0.0033635979938018
"B212","20230507_141200",0.00998371365584702
"B212","20230507_141800",0.00743994948067999
"B212","20230507_142400",0.00353862611862983
"B212","20230507_143000",0.00353034240599511
"B212","20230507_143600",0.00567115705174198
"B212","20230507_144200",0.00337560706796342
"B212","20230507_144800",0.00469557805991629
"B212","20230507_145400",0.00559759950913245
"B212","20230507_150000",0.0120357509557331
"B212","20230507_150600",0.0146882737557389
"B212","20230507_151200",0.00341731623492713
"B212","20230507_151800",0.00826616507553955
"B212","20230507_152400",0.00302118982432907
"B212","20230507_153000",0.00301771468926393
"B212","20230507_153600",0.00320720391584747
"B212","20230507_154200",0.00596465746792138
"B212","20230507_154800",0.00312764429926329
"B212","20230507_155400",0.0029877290729046
"B212","20230507_160000",0.00321675369203627
"B212","20230507_160600",0.00299646290186955
"B212","20230507_161200",0.0112095378511123
"B212","20230507_161800",0.00530881146708324
"B212","20230507_162400",0.00499706320604353
"B212","20230507_163000",0.00390561263403416
"B212","20230507_163600",0.00380391311861876
"B212","20230507_164200",0.00641996443686641
"B212","20230507_164800",0.00334547857926621
"B212","20230507_165400",0.00309933156846057
"B212","20230507_170000",0.00458956175477403
"B212","20230507_170600",0.00300234486155393
"B212","20230507_171200",0.00290315160698007
"B212","20230507_171800",0.00439914589569805
"B212","20230507_172400",0.00385759191965102
"B212","20230507_173000",0.00289144958413498
"B212","20230507_173600",0.00314491875522031
"B212","20230507_174200",0.00385523311025875
"B212","20230507_174800",0.00929706356004812
"B212","20230507_175400",0.00300057417033037
"B212","20230507_180000",0.00289764506087906
"B212","20230507_180600",0.0042966901551265
"B212","20230507_181200",0.00279785930217197
"B212","20230507_181800",0.00344815927331048
"B212","20230507_182400",0.00308220105184299
"B212","20230507_183000",0.00382295699053411
"B212","20230507_183600",0.00355118404896471
"B212","20230507_184200",0.00399819450621831
"B212","20230507_184800",0.00384211672357455
"B212","20230507_185400",0.00361125980524366
"B212","20230507_190000",0.00359944237404913
"B212","20230507_190600",0.00390223929208763
"B212","20230507_191200",0.00274973031375456
"B212","20230507_191800",0.00420838720737712
"B212","20230507_192400",0.00272166431736109
"B212","20230507_193000",0.0032791012504206
"B212","20230507_193600",0.00320391279141593
"B212","20230507_194200",0.00335741810088591
"B212","20230507_194800",0.00256367635916393
"B212","20230507_195400",0.00277739233921452
"B212","20230507_200000",0.00298639512061306
"B212","20230507_200600",0.00560551326627421
"B212","20230507_201200",0.0120523329898976
"B212","20230507_201800",0.005180496317204
"B212","20230507_202400",0.00533216166422314
"B212","20230507_203000",0.00548410093715958
"B212","20230507_203600",0.00574139864734475
"B212","20230507_204200",0.00302767545670889
"B212","20230507_204800",0.0030726289463054
"B212","20230507_205400",0.00438879490177181
"B212","20230507_210000",0.00333894374599636
"B212","20230507_210600",0.00283287682041567
"B212","20230507_211200",0.00266542282957857
"B212","20230507_211800",0.00367241967485471
"B212","20230507_212400",0.00326376047417648
"B212","20230507_213000",0.00379597882838804
"B212","20230507_213600",0.00404003612483578
"B212","20230507_214200",0.00292809959524182
"B212","20230507_214800",0.00423380205035438
"B212","20230507_215400",0.00388275207562351
"B212","20230507_220000",0.00316068901511803
"B212","20230507_220600",0.00331001704470462
"B212","20230507_221200",0.00340821650425374
"B212","20230507_221800",0.00280429777642963
"B212","20230507_222400",0.0140567532158919
"B212","20230507_223000",0.00275691066116862
"B212","20230507_223600",0.00290598730394334
"B212","20230507_224200",0.00290139197070061
"B212","20230507_224800",0.0028160149647885
"B212","20230507_225400",0.00273162685019094
"B212","20230507_230000",0.00266710319408317
"B212","20230507_230600",0.00265969245946882
"B212","20230507_231200",0.00305408147624073
"B212","20230507_231800",0.00407558042593453
"B212","20230507_232400",0.00301585050171103
"B212","20230507_233000",0.00348257595185675
"B212","20230507_233600",0.00654274208332416
"B212","20230507_234200",0.00486358232854348
"B212","20230507_234800",0.00300572423817206
"B212","20230507_235400",0.00283535585138491
"B213","20230507_000000",0.00452878903840116
"B213","20230507_000600",0.00563158755643132
"B213","20230507_001200",0.00416598683721458
"B213","20230507_001800",0.0102145167242982
"B213","20230507_002400",0.00555568339741041
"B213","20230507_003000",0.00468299657024015
"B213","20230507_003600",0.0109115866499977
"B213","20230507_004200",0.00402214315443967
"B213","20230507_004800",0.0042953744277312
"B213","20230507_005400",0.00468121593763466
"B213","20230507_010000",0.0073886423399675
"B213","20230507_010600",0.00679889929392384
"B213","20230507_011200",0.00354348523222423
"B213","20230507_011800",0.00395452817746742
"B213","20230507_012400",0.00745706461096692
"B213","20230507_013000",0.00322329276335348
"B213","20230507_013600",0.00457497870677401
"B213","20230507_014200",0.00507486564515127
"B213","20230507_014800",0.00331095789713976
"B213","20230507_015400",0.0091028647336411
"B213","20230507_020000",0.00361613741080404
"B213","20230507_020600",0.0103125500252177
"B213","20230507_021200",0.00414783472447816
"B213","20230507_021800",0.0030498789282959
"B213","20230507_022400",0.00445256783024345
"B213","20230507_023000",0.00358017575509497
"B213","20230507_023600",0.00564557116646767
"B213","20230507_024200",0.00299567581396313
"B213","20230507_024800",0.00361463113422518
"B213","20230507_025400",0.00575935604684769
"B213","20230507_030000",0.0036325782839542
"B213","20230507_030600",0.00348483968043333
"B213","20230507_031200",0.00322822625912487
"B213","20230507_031800",0.0032837924854205
"B213","20230507_032400",0.00315469557762865
"B213","20230507_033000",0.00304891343917021
"B213","20230507_033600",0.00303285420504276
"B213","20230507_034200",0.00326525316590942
"B213","20230507_034800",0.00320370083013808
"B213","20230507_035400",0.00293642444506555
"B213","20230507_040000",0.00272435639260779
"B213","20230507_040600",0.00413037481192794
"B213","20230507_041200",0.00528757045357361
"B213","20230507_041800",0.0029250278415675
"B213","20230507_042400",0.00368952979172853
"B213","20230507_043000",0.00300738084719553
"B213","20230507_043600",0.00331597812611254
"B213","20230507_044200",0.00349559394333317
"B213","20230507_044800",0.00955165649475895
"B213","20230507_045400",0.00328308904831148
"B213","20230507_050000",0.00361343537357371
"B213","20230507_050600",0.00336614569994982
"B213","20230507_051200",0.00434854705643851
"B213","20230507_051800",0.00306651172931786
"B213","20230507_052400",0.00314378121128524
"B213","20230507_053000",0.00358279885701096
"B213","20230507_053600",0.00346256333348141
"B213","20230507_054200",0.00290237243603174
"B213","20230507_054800",0.00676970769512486
"B213","20230507_055400",0.00456529741488989
"B213","20230507_060000",0.00339697299632448
"B213","20230507_060600",0.00308258875162676
"B213","20230507_061200",0.0109022024502257
"B213","20230507_061800",0.00439139964437808
"B213","20230507_062400",0.0283325741662894
"B213","20230507_063000",0.00911181673348036
"B213","20230507_063600",0.00772155116019393
"B213","20230507_064200",0.0192860349860524
"B213","20230507_064800",0.0113827691531133
"B213","20230507_065400",0.00879757046428291
"B213","20230507_070000",0.00868261465208903
"B213","20230507_070600",0.00978044210897737
"B213","20230507_071200",0.0463593088903847
"B213","20230507_071800",0.00431623721363108
"B213","20230507_072400",0.00456411172709706
"B213","20230507_073000",0.00343643780882368
"B213","20230507_073600",0.00900310368499028
"B213","20230507_074200",0.0202230311697411
"B213","20230507_074800",0.00763900435573835
"B213","20230507_075400",0.0044866161800801
"B213","20230507_080000",0.00385431864415007
"B213","20230507_080600",0.00319708661492752
"B213","20230507_081200",0.00475176990602357
"B213","20230507_081800",0.0070950602774096
"B213","20230507_082400",0.00417986496240956
"B213","20230507_083000",0.00777531819496622
"B213","20230507_083600",0.00603393954897979
"B213","20230507_084200",0.00839046026489029
"B213","20230507_084800",0.0197685316097027
"B213","20230507_085400",0.017647352067263
"B213","20230507_090000",0.00377123385819885
"B213","20230507_090600",0.00563362730326747
"B213","20230507_091200",0.00809697677680446
"B213","20230507_091800",0.0170835824690407
"B213","20230507_092400",0.0039694101845639
"B213","20230507_093000",0.00383961422858624
"B213","20230507_093600",0.0245376038248819
"B213","20230507_094200",0.0178755564667493
"B213","20230507_094800",0.0050852625586043
"B213","20230507_095400",0.0253737327399027
"B213","20230507_100000",0.0068365176812209
"B213","20230507_100600",0.0145565599098412
"B213","20230507_101200",0.0274528890494937
"B213","20230507_101800",0.0053637912472087
"B213","20230507_102400",0.00961963217434833
"B213","20230507_103000",0.00777960683728799
"B213","20230507_103600",0.00919202427099377
"B213","20230507_104200",0.0181382159261438
"B213","20230507_104800",0.0308372107115182
"B213","20230507_105400",0.00719493322882747
"B213","20230507_110000",0.0205060589741955
"B213","20230507_110600",0.00613407940929412
"B213","20230507_111200",0.0130959965554817
"B213","20230507_111800",0.0122865002539434
"B213","20230507_112400",0.00691396576356438
"B213","20230507_113000",0.00750560533970642
"B213","20230507_113600",0.00544125697507277
"B213","20230507_114200",0.00672183828676931
"B213","20230507_114800",0.00937111214554818
"B213","20230507_115400",0.0289794124369167
"B213","20230507_120000",0.0110806543163439
"B213","20230507_120600",0.00625314447006817
"B213","20230507_121200",0.00493074509289435
"B213","20230507_121800",0.00817934112128452
"B213","20230507_122400",0.0120377374959056
"B213","20230507_123000",0.00824386178527523
"B213","20230507_123600",0.00938153393230871
"B213","20230507_124200",0.00415680940991076
"B213","20230507_124800",0.0286940036257872
"B213","20230507_125400",0.0430397010712426
"B213","20230507_130000",0.0143412696354845
"B213","20230507_130600",0.00883330640493037
"B213","20230507_131200",0.00789674219981091
"B213","20230507_131800",0.014705846756171
"B213","20230507_132400",0.00713092696803664
"B213","20230507_133000",0.00365966135178056
"B213","20230507_133600",0.0124351004654584
"B213","20230507_134200",0.00905782782609882
"B213","20230507_134800",0.00704187797095225
"B213","20230507_135400",0.00813758022319382
"B213","20230507_140000",0.00864880073463055
"B213","20230507_140600",0.0120258489998567
"B213","20230507_141200",0.0126004694487332
"B213","20230507_141800",0.0183166534797778
"B213","20230507_142400",0.0081986676689579
"B213","20230507_143000",0.00528192513702248
"B213","20230507_143600",0.00499074843722014
"B213","20230507_144200",0.0113869422169246
"B213","20230507_144800",0.0120951280854229
"B213","20230507_145400",0.060708621799638
"B213","20230507_150000",0.00550063835366604
"B213","20230507_150600",0.014715506858821
"B213","20230507_151200",0.00637166093795744
"B213","20230507_151800",0.0158871474726053
"B213","20230507_152400",0.0061811929986568
"B213","20230507_153000",0.00677821675430175
"B213","20230507_153600",0.00583853303026654
"B213","20230507_154200",0.0361132245225173
"B213","20230507_154800",0.00509944336276227
"B213","20230507_155400",0.00673211241937379
"B213","20230507_160000",0.00725973400395204
"B213","20230507_160600",0.0132416468858242
"B213","20230507_161200",0.0336804774637253
"B213","20230507_161800",0.0540519805379793
"B213","20230507_162400",0.00965319934574832
"B213","20230507_163000",0.00932161962410346
"B213","20230507_163600",0.00586813951531903
"B213","20230507_164200",0.00410654399862761
"B213","20230507_164800",0.00607231945490432
"B213","20230507_165400",0.00676464596465484
"B213","20230507_170000",0.0168230827881176
"B213","20230507_170600",0.00857128946417682
"B213","20230507_171200",0.0159728262140017
"B213","20230507_171800",0.0218651030567826
"B213","20230507_172400",0.0140396326193997
"B213","20230507_173000",0.00522543463884165
"B213","20230507_173600",0.0178771668500298
"B213","20230507_174200",0.00691673679612369
"B213","20230507_174800",0.0253848311209305
"B213","20230507_175400",0.00602326264082282
"B213","20230507_180000",0.00863727678143771
"B213","20230507_180600",0.00962262190719481
"B213","20230507_181200",0.0133605700076471
"B213","20230507_181800",0.00726571359537687
"B213","20230507_182400",0.0068706303965594
"B213","20230507_183000",0.00593068502371929
"B213","20230507_183600",0.00424569248855652
"B213","20230507_184200",0.0034916265730067
"B213","20230507_184800",0.0417457647512775
"B213","20230507_185400",0.0149476524374724
"B213","20230507_190000",0.00714791065771772
"B213","20230507_190600",0.00723592333039906
"B213","20230507_191200",0.00364576993686553
"B213","20230507_191800",0.011676130559069
"B213","20230507_192400",0.00605181560829231
"B213","20230507_193000",0.00648720219917857
"B213","20230507_193600",0.00874373594351966
"B213","20230507_194200",0.00929978143910228
"B213","20230507_194800",0.00395299396255726
"B213","20230507_195400",0.00440697804126019
"B213","20230507_200000",0.0163368115862092
"B213","20230507_200600",0.00456914831331241
"B213","20230507_201200",0.00691047335093658
"B213","20230507_201800",0.00747507622855373
"B213","20230507_202400",0.00424713589546268
"B213","20230507_203000",0.0149258569556052
"B213","20230507_203600",0.0204868526897855
"B213","20230507_204200",0.00545833062496239
"B213","20230507_204800",0.00493377450546318
"B213","20230507_205400",0.00634082573958859
"B213","20230507_210000",0.00825601773788029
"B213","20230507_210600",0.00494575307188489
"B213","20230507_211200",0.00546060018535077
"B213","20230507_211800",0.0100713287809435
"B213","20230507_212400",0.0050595879210273
"B213","20230507_213000",0.0062816706939155
"B213","20230507_213600",0.00796107560801405
"B213","20230507_214200",0.00575494266652853
"B213","20230507_214800",0.00642999075887193
"B213","20230507_215400",0.00412116646154547
"B213","20230507_220000",0.00536291134895975
"B213","20230507_220600",0.00461676976231887
"B213","20230507_221200",0.00677618802047712
"B213","20230507_221800",0.00607678779266291
"B213","20230507_222400",0.00963478002453626
"B213","20230507_223000",0.00472673783125761
"B213","20230507_223600",0.0130855235879464
"B213","20230507_224200",0.00354988331696417
"B213","20230507_224800",0.00360832915552007
"B213","20230507_225400",0.00340097046316342
"B213","20230507_230000",0.00695355524892192
"B213","20230507_230600",0.00477454188588749
"B213","20230507_231200",0.00367977578046614
"B213","20230507_231800",0.00785343044775259
"B213","20230507_232400",0.0109538290584521
"B213","20230507_233000",0.00995134527026387
"B213","20230507_233600",0.00667209600739459
"B213","20230507_234200",0.00427144448663346
"B213","20230507_234800",0.00575766717996203
"B213","20230507_235400",0.00685925568167994
"B221","20230507_000000",0.00305350247247558
"B221","20230507_000600",0.00345006737950537
"B221","20230507_001200",0.00288621841309271
"B221","20230507_001800",0.00290159876033104
"B221","20230507_002400",0.00336022194354567
"B221","20230507_003000",0.00304322390697181
"B221","20230507_003600",0.00414282339204492
"B221","20230507_004200",0.00354893800751131
"B221","20230507_004800",0.00297734921998136
"B221","20230507_005400",0.00275824407016849
"B221","20230507_010000",0.00374716680520822
"B221","20230507_010600",0.00358484454342264
"B221","20230507_011200",0.00451898196814604
"B221","20230507_011800",0.0034957912394905
"B221","20230507_012400",0.00371456458580198
"B221","20230507_013000",0.00375490182565877
"B221","20230507_013600",0.0033016774650672
"B221","20230507_014200",0.00362668589237949
"B221","20230507_014800",0.00355312771636246
"B221","20230507_015400",0.00359030109843197
"B221","20230507_020000",0.00363057538489916
"B221","20230507_020600",0.00426201871131509
"B221","20230507_021200",0.0042672320807665
"B221","20230507_021800",0.0039433059014131
"B221","20230507_022400",0.00404469529958092
"B221","20230507_023000",0.00339376748522972
"B221","20230507_023600",0.00474878310537592
"B221","20230507_024200",0.00417604715126385
"B221","20230507_024800",0.00439102142073521
"B221","20230507_025400",0.00410640162605597
"B221","20230507_030000",0.00380710811159159
"B221","20230507_030600",0.00499199831594586
"B221","20230507_031200",0.00375226848454267
"B221","20230507_031800",0.00488462365546058
"B221","20230507_032400",0.00337694992140375
"B221","20230507_033000",0.00357061495164838
"B221","20230507_033600",0.00464503654231347
"B221","20230507_034200",0.00360216167858408
"B221","20230507_034800",0.00422414188125263
"B221","20230507_035400",0.00417445907129869
"B221","20230507_040000",0.00368243291982904
"B221","20230507_040600",0.00462154486742281
"B221","20230507_041200",0.00344273386626646
"B221","20230507_041800",0.00280521173760067
"B221","20230507_042400",0.00417231638124569
"B221","20230507_043000",0.00451627536538401
"B221","20230507_043600",0.00408524769275738
"B221","20230507_044200",0.00484758985171479
"B221","20230507_044800",0.00364128087372236
"B221","20230507_045400",0.00322357361471301
"B221","20230507_050000",0.00318506851204401
"B221","20230507_050600",0.00393738363894305
"B221","20230507_051200",0.00420731190797376
"B221","20230507_051800",0.0033550833441972
"B221","20230507_052400",0.00313168260758518
"B221","20230507_053000",0.0043308429591278
"B221","20230507_053600",0.00401859320861602
"B221","20230507_054200",0.00329874738469534
"B221","20230507_054800",0.00494087627446056
"B221","20230507_055400",0.00393428384108048
"B221","20230507_060000",0.00406691791639441
"B221","20230507_060600",0.00399197323935811
"B221","20230507_061200",0.00373929584954969
"B221","20230507_061800",0.00489722104271067
"B221","20230507_062400",0.00360996611265527
"B221","20230507_063000",0.00488554349011333
"B221","20230507_063600",0.00393378663713684
"B221","20230507_064200",0.00432795158863611
"B221","20230507_064800",0.00652209911366095
"B221","20230507_065400",0.00362385589480957
"B221","20230507_070000",0.00475345473687545
"B221","20230507_070600",0.00433955493987361
"B221","20230507_071200",0.00412298552439305
"B221","20230507_071800",0.00478572599782162
"B221","20230507_072400",0.00487719490587472
"B221","20230507_073000",0.00368544951211105
"B221","20230507_073600",0.00332987547820875
"B221","20230507_074200",0.0046862954381272
"B221","20230507_074800",0.00395887288471108
"B221","20230507_075400",0.00380003898290546
"B221","20230507_080000",0.00340750358408681
"B221","20230507_080600",0.00434784036010712
"B221","20230507_081200",0.00403969640101744
"B221","20230507_081800",0.00342598321858269
"B221","20230507_082400",0.00341782564268711
"B221","20230507_083000",0.00448709102620408
"B221","20230507_083600",0.00295625034674472
"B221","20230507_084200",0.00420136309400772
"B221","20230507_084800",0.00533386645128697
"B221","20230507_085400",0.00340658176370891
"B221","20230507_090000",0.00343689482633723
"B221","20230507_090600",0.00325540468256749
"B221","20230507_091200",0.00363185374205015
"B221","20230507_091800",0.00339651122422591
"B221","20230507_092400",0.00304218328712319
"B221","20230507_093000",0.00334676355187412
"B221","20230507_093600",0.00350866533537176
"B221","20230507_094200",0.00282370553047375
"B221","20230507_094800",0.00323713849325311
"B221","20230507_095400",0.00339731053567454
"B221","20230507_100000",0.00322969533642073
"B221","20230507_100600",0.00351215132135364
"B221","20230507_101200",0.0025141289884881
"B221","20230507_101800",0.00379293367665082
"B221","20230507_102400",0.0029247553633048
"B221","20230507_103000",0.00297163898797944
"B221","20230507_103600",0.00348721493762984
"B221","20230507_104200",0.00312449985525449
"B221","20230507_104800",0.0028824143038898
"B221","20230507_105400",0.002638365992292
"B221","20230507_110000",0.0032315495358637
"B221","20230507_110600",0.00756276191840339
"B221","20230507_111200",0.00276237029528202
"B221","20230507_111800",0.00284564155404934
"B221","20230507_112400",0.00324606732850131
"B221","20230507_113000",0.00300752860573109
"B221","20230507_113600",0.00261556814743579
"B221","20230507_114200",0.00323757863107254
"B221","20230507_114800",0.0027360889305951
"B221","20230507_115400",0.00320019574986144
"B221","20230507_120000",0.00368667578303759
"B221","20230507_120600",0.00263174874331549
"B221","20230507_121200",0.00315601337667142
"B221","20230507_121800",0.00269947569581708
"B221","20230507_122400",0.00286121384486566
"B221","20230507_123000",0.00270009773420005
"B221","20230507_123600",0.00277499047662694
"B221","20230507_124200",0.00277650887381443
"B221","20230507_124800",0.00282282032630268
"B221","20230507_125400",0.0026701386323902
"B221","20230507_130000",0.00285694119978692
"B221","20230507_130600",0.0027988848549476
"B221","20230507_131200",0.00278862292965861
"B221","20230507_131800",0.00313485362945455
"B221","20230507_132400",0.0027944117629112
"B221","20230507_133000",0.00283213256591627
"B221","20230507_133600",0.00295759305830186
"B221","20230507_134200",0.00297060419147903
"B221","20230507_134800",0.00280748699250557
"B221","20230507_135400",0.00280261325228327
"B221","20230507_140000",0.00324402861061009
"B221","20230507_140600",0.00289847313278058
"B221","20230507_141200",0.0027599744531374
"B221","20230507_141800",0.00263599062389458
"B221","20230507_142400",0.00271116562465471
"B221","20230507_143000",0.002994456826238
"B221","20230507_143600",0.00374882056611009
"B221","20230507_144200",0.00280602997759083
"B221","20230507_144800",0.00280869733847278
"B221","20230507_145400",0.00282929485007972
"B221","20230507_150000",0.00280335170342006
"B221","20230507_150600",0.00317940428360055
"B221","20230507_151200",0.00324163691788308
"B221","20230507_151800",0.00318143096866615
"B221","20230507_152400",0.00298843733179638
"B221","20230507_153000",0.00388031646010454
"B221","20230507_153600",0.00314530400317855
"B221","20230507_154200",0.00366230917850744
"B221","20230507_154800",0.00359816621799263
"B221","20230507_155400",0.00413713382998489
"B221","20230507_160000",0.00365130237031104
"B221","20230507_160600",0.00370287688301717
"B221","20230507_161200",0.00462733814740871
"B221","20230507_161800",0.00387993041112904
"B221","20230507_162400",0.00309765795588585
"B221","20230507_163000",0.00384866206020188
"B221","20230507_163600",0.00375498340020634
"B221","20230507_164200",0.00421368234189611
"B221","20230507_164800",0.00400443869359915
"B221","20230507_165400",0.00391709537473226
"B221","20230507_170000",0.00446483077166082
"B221","20230507_170600",0.00346484277919225
"B221","20230507_171200",0.00348447651200898
"B221","20230507_171800",0.00376795549679317
"B221","20230507_172400",0.00320682675364119
"B221","20230507_173000",0.00387809245441148
"B221","20230507_173600",0.00382426420911292
"B221","20230507_174200",0.00311993020249389
"B221","20230507_174800",0.004311177018559
"B221","20230507_175400",0.0032116167908515
"B221","20230507_180000",0.00431354323080593
"B221","20230507_180600",0.00356938911625167
"B221","20230507_181200",0.00347156294014914
"B221","20230507_181800",0.00394259905390835
"B221","20230507_182400",0.0041221984427723
"B221","20230507_183000",0.00369379894640631
"B221","20230507_183600",0.00383287301204183
"B221","20230507_184200",0.00363688170160929
"B221","20230507_184800",0.00359493532158209
"B221","20230507_185400",0.00315135522820941
"B221","20230507_190000",0.00363280551080981
"B221","20230507_190600",0.00374448048147086
"B221","20230507_191200",0.00324764412570293
"B221","20230507_191800",0.00344703653887778
"B221","20230507_192400",0.00387780218179047
"B221","20230507_193000",0.00341351899067464
"B221","20230507_193600",0.0034429157661487
"B221","20230507_194200",0.00290558009675697
"B221","20230507_194800",0.00386075279460789
"B221","20230507_195400",0.00334442803692926
"B221","20230507_200000",0.00300549078201919
"B221","20230507_200600",0.0034277761255733
"B221","20230507_201200",0.00434245008105343
"B221","20230507_201800",0.00269762434676467
"B221","20230507_202400",0.00314801459431237
"B221","20230507_203000",0.00317038038100702
"B221","20230507_203600",0.00373940114848657
"B221","20230507_204200",0.00316312348738887
"B221","20230507_204800",0.00365717980544653
"B221","20230507_205400",0.00331307602901425
"B221","20230507_210000",0.00348280932088472
"B221","20230507_210600",0.00343733994077642
"B221","20230507_211200",0.00277763429655928
"B221","20230507_211800",0.00350474052246033
"B221","20230507_212400",0.00309900418764257
"B221","20230507_213000",0.00276800136037588
"B221","20230507_213600",0.0028337218283201
"B221","20230507_214200",0.00265396228164056
"B221","20230507_214800",0.00287504673122029
"B221","20230507_215400",0.00326154086581592
"B221","20230507_220000",0.00256954447258391
"B221","20230507_220600",0.00292325932419821
"B221","20230507_221200",0.00260266701323116
"B221","20230507_221800",0.00266742132565239
"B221","20230507_222400",0.00309093819861786
"B221","20230507_223000",0.00259267455440584
"B221","20230507_223600",0.00251494324281737
"B221","20230507_224200",0.00271321106273478
"B221","20230507_224800",0.00299948262301836
"B221","20230507_225400",0.00290008343249232
"B221","20230507_230000",0.00283419223369204
"B221","20230507_230600",0.00263723525291747
"B221","20230507_231200",0.00265286838490134
"B221","20230507_231800",0.00321144867297494
"B221","20230507_232400",0.00278665660890381
"B221","20230507_233000",0.00301451323143582
"B221","20230507_233600",0.0033879178274565
"B221","20230507_234200",0.00309114082777781
"B221","20230507_234800",0.00255021675657006
"B221","20230507_235400",0.00281366481024111
"B222","20230507_000000",0.00251186234934448
"B222","20230507_000600",0.00298248010252844
"B222","20230507_001200",0.00230587957053996
"B222","20230507_001800",0.00245443519968098
"B222","20230507_002400",0.0026591588267369
"B222","20230507_003000",0.00225105896720767
"B222","20230507_003600",0.00231613130762509
"B222","20230507_004200",0.00236114580320394
"B222","20230507_004800",0.00239321026409722
"B222","20230507_005400",0.00242453437851885
"B222","20230507_010000",0.00262011066094147
"B222","20230507_010600",0.00267448534196817
"B222","20230507_011200",0.00235713158111343
"B222","20230507_011800",0.002299777350105
"B222","20230507_012400",0.00261981585434791
"B222","20230507_013000",0.00254569005925209
"B222","20230507_013600",0.00242352453831686
"B222","20230507_014200",0.00232758647738546
"B222","20230507_014800",0.00250236593624496
"B222","20230507_015400",0.00254681051923692
"B222","20230507_020000",0.00242049867531558
"B222","20230507_020600",0.00218749098070185
"B222","20230507_021200",0.00222704138332855
"B222","20230507_021800",0.00241386877449528
"B222","20230507_022400",0.00241616236221175
"B222","20230507_023000",0.00249433214685836
"B222","20230507_023600",0.00236230459861771
"B222","20230507_024200",0.00225492591727321
"B222","20230507_024800",0.00248676609784575
"B222","20230507_025400",0.00247460402623573
"B222","20230507_030000",0.00225844007513987
"B222","20230507_030600",0.0025272204238701
"B222","20230507_031200",0.00237990656403124
"B222","20230507_031800",0.00258843501434159
"B222","20230507_032400",0.00235347376955761
"B222","20230507_033000",0.00222897632170405
"B222","20230507_033600",0.00236097883066691
"B222","20230507_034200",0.00236248107160853
"B222","20230507_034800",0.00245487568095745
"B222","20230507_035400",0.00227356068914897
"B222","20230507_040000",0.00238385923625719
"B222","20230507_040600",0.00262268972444724
"B222","20230507_041200",0.00268364635288069
"B222","20230507_041800",0.00228798100127311
"B222","20230507_042400",0.00221010901004843
"B222","20230507_043000",0.00234229778097286
"B222","20230507_043600",0.0150570263840075
"B222","20230507_044200",0.0027674571552955
"B222","20230507_044800",0.00258288222435706
"B222","20230507_045400",0.00247814612924146
"B222","20230507_050000",0.00448025717906382
"B222","20230507_050600",0.00308178884446286
"B222","20230507_051200",0.00292536550523662
"B222","20230507_051800",0.00242753294986692
"B222","20230507_052400",0.00256989538489969
"B222","20230507_053000",0.0023769249702644
"B222","20230507_053600",0.00252658612911647
"B222","20230507_054200",0.00247619276550439
"B222","20230507_054800",0.00238766380069797
"B222","20230507_055400",0.00227319119724007
"B222","20230507_060000",0.0023316700210514
"B222","20230507_060600",0.00237539991349101
"B222","20230507_061200",0.00243052057989585
"B222","20230507_061800",0.00230410886796224
"B222","20230507_062400",0.00339872754402893
"B222","20230507_063000",0.00230997009416753
"B222","20230507_063600",0.00340684208442249
"B222","20230507_064200",0.00250428919324977
"B222","20230507_064800",0.00271154469310122
"B222","20230507_065400",0.00319286544616896
"B222","20230507_070000",0.00266096182347506
"B222","20230507_070600",0.00296320783720362
"B222","20230507_071200",0.00369803171414463
"B222","20230507_071800",0.00331529663119541
"B222","20230507_072400",0.00250688792840122
"B222","20230507_073000",0.00277739559380902
"B222","20230507_073600",0.0025738499701738
"B222","20230507_074200",0.0024795768855508
"B222","20230507_074800",0.00244988871583849
"B222","20230507_075400",0.00289609506477022
"B222","20230507_080000",0.00253497947098708
"B222","20230507_080600",0.00265364357242543
"B222","20230507_081200",0.00241196290062847
"B222","20230507_081800",0.00253127968921333
"B222","20230507_082400",0.00267872739840076
"B222","20230507_083000",0.0024172767639094
"B222","20230507_083600",0.00512531006190017
"B222","20230507_084200",0.00293444758430977
"B222","20230507_084800",0.00256980495059381
"B222","20230507_085400",0.00309067911549577
"B222","20230507_090000",0.00265581412607618
"B222","20230507_090600",0.0024710437384463
"B222","20230507_091200",0.00271011059808467
"B222","20230507_091800",0.00309616503785768
"B222","20230507_092400",0.00265155738211725
"B222","20230507_093000",0.00290946441357212
"B222","20230507_093600",0.0029318004369206
"B222","20230507_094200",0.00299905317375274
"B222","20230507_094800",0.00292083774711576
"B222","20230507_095400",0.003735955855798
"B222","20230507_100000",0.00272633665645544
"B222","20230507_100600",0.00263323763498886
"B222","20230507_101200",0.00349209876090697
"B222","20230507_101800",0.0029316435326637
"B222","20230507_102400",0.00273426158995085
"B222","20230507_103000",0.00282506091401232
"B222","20230507_103600",0.00250209136612834
"B222","20230507_104200",0.00265752323945469
